incident_id,created_date,resolved_date,priority,category,assigned_team,sla_breached,reopen_count,resolution_minutes
2657,2024-03-13 05:15:00,2024-03-13 11:45:00,Low,Security,DB_Team,0,1,390
2658,2024-02-28 22:25:00,2024-02-29 08:22:00,Low,Security,Security_Team,0,0,597
2659,2024-01-05 19:02:00,2024-01-05 21:44:00,High,Security,DB_Team,1,0,162
2660,2024-04-29 04:23:00,2024-04-29 15:52:00,Medium,Network,App_Team,1,0,689
2661,2024-06-10 13:39:00,2024-06-11 14:32:00,Low,Database,Security_Team,1,0,1493
2662,2024-04-10 04:10:00,2024-04-10 19:33:00,Low,Application,Security_Team,1,0,923
2663,2024-06-25 00:57:00,2024-06-26 05:18:00,Low,Access,App_Team,1,0,1701
2664,2024-04-11 20:22:00,2024-04-11 21:32:00,Medium,Application,DB_Team,1,0,70
2665,2024-04-23 09:14:00,2024-04-23 10:15:00,Low,Application,Security_Team,0,0,61
2666,2024-02-19 00:18:00,2024-02-20 10:50:00,Low,Security,DB_Team,1,1,2072
2667,2024-06-17 02:49:00,2024-06-17 18:13:00,Medium,Application,Security_Team,1,0,924
2668,2024-05-28 01:54:00,2024-05-28 05:40:00,Low,Application,Security_Team,0,0,226
2669,2024-06-20 12:13:00,2024-06-21 01:07:00,Low,Network,Security_Team,1,1,774
2670,2024-01-05 10:10:00,2024-01-05 16:51:00,Medium,Application,Security_Team,1,0,401
2671,2024-03-07 02:15:00,2024-03-07 02:29:00,High,Database,Infra_Team,0,0,14
2672,2024-03-18 00:07:00,2024-03-18 15:10:00,High,Security,Security_Team,1,1,903
2673,2024-02-22 15:53:00,2024-02-23 00:26:00,Low,Application,App_Team,0,0,513
2674,2024-04-21 22:52:00,2024-04-22 00:50:00,Low,Security,Support_Team,0,0,118
2675,2024-03-05 15:38:00,2024-03-05 21:17:00,Low,Application,DB_Team,0,1,339
2676,2024-03-04 19:16:00,2024-03-04 20:14:00,Low,Network,Support_Team,0,0,58
2677,2024-02-04 23:13:00,2024-02-05 00:30:00,Low,Database,App_Team,0,0,77
2678,2024-01-30 01:07:00,2024-01-30 06:31:00,High,Application,DB_Team,1,0,324
2679,2024-02-21 21:30:00,2024-02-22 16:55:00,Low,Security,App_Team,1,0,1165
2680,2024-05-25 09:10:00,2024-05-25 10:03:00,High,Security,DB_Team,1,0,53
2681,2024-03-07 03:38:00,2024-03-07 16:09:00,Medium,Database,Infra_Team,1,1,751
2682,2024-01-06 04:00:00,2024-01-06 12:36:00,Low,Database,DB_Team,0,0,516
2683,2024-02-17 20:27:00,2024-02-18 08:13:00,Low,Access,Infra_Team,1,1,706
2684,2024-01-17 11:54:00,2024-01-17 21:13:00,Low,Database,App_Team,0,0,559
2685,2024-01-06 13:43:00,2024-01-06 14:06:00,Medium,Application,Security_Team,0,0,23
2686,2024-01-26 04:11:00,2024-01-26 04:22:00,Medium,Application,DB_Team,0,1,11
2687,2024-04-28 04:40:00,2024-04-28 06:25:00,Low,Database,Support_Team,0,1,105
2688,2024-06-25 05:16:00,2024-06-25 09:34:00,Low,Application,Infra_Team,0,0,258
2689,2024-06-21 10:31:00,2024-06-21 13:18:00,Medium,Database,Infra_Team,1,0,167
2690,2024-06-17 21:00:00,2024-06-18 05:03:00,Low,Application,Security_Team,0,0,483
2691,2024-06-15 14:01:00,2024-06-17 17:44:00,Low,Application,App_Team,1,0,3103
2692,2024-05-06 13:46:00,2024-05-06 15:36:00,Low,Database,Infra_Team,0,0,110
2693,2024-06-24 15:57:00,2024-06-24 21:50:00,Medium,Application,Support_Team,1,0,353
2694,2024-06-22 17:04:00,2024-06-23 14:47:00,Low,Application,App_Team,1,0,1303
2695,2024-01-10 02:26:00,2024-01-10 11:25:00,Low,Security,Infra_Team,0,0,539
2696,2024-03-17 06:28:00,2024-03-17 08:42:00,Low,Database,Support_Team,0,0,134
2697,2024-01-04 19:30:00,2024-01-04 21:48:00,Medium,Application,Infra_Team,1,0,138
2698,2024-01-12 22:50:00,2024-01-13 00:14:00,Medium,Security,App_Team,1,0,84
2699,2024-04-01 18:14:00,2024-04-03 12:21:00,Low,Network,Infra_Team,1,0,2527
2700,2024-05-31 08:04:00,2024-05-31 17:48:00,Medium,Network,Support_Team,1,1,584
2701,2024-05-09 03:10:00,2024-05-09 03:27:00,High,Application,App_Team,1,0,17
2702,2024-05-18 17:09:00,2024-05-19 07:29:00,Low,Database,Support_Team,1,0,860
2703,2024-02-10 06:19:00,2024-02-11 00:38:00,Low,Database,Support_Team,1,1,1099
2704,2024-01-29 14:49:00,2024-01-29 15:49:00,Medium,Network,Infra_Team,1,0,60
2705,2024-03-26 18:34:00,2024-03-27 05:38:00,Medium,Application,DB_Team,1,0,664
2706,2024-06-04 12:09:00,2024-06-04 12:18:00,High,Access,Security_Team,0,0,9
2707,2024-06-13 20:18:00,2024-06-14 02:28:00,Low,Application,App_Team,0,1,370
2708,2024-06-13 20:38:00,2024-06-13 21:12:00,Medium,Application,Infra_Team,0,1,34
2709,2024-06-13 09:16:00,2024-06-13 14:12:00,Low,Network,Infra_Team,0,0,296
2710,2024-04-15 20:54:00,2024-04-15 21:12:00,Medium,Access,Security_Team,0,0,18
2711,2024-02-01 15:27:00,2024-02-01 17:01:00,Low,Application,Infra_Team,0,0,94
2712,2024-01-27 23:43:00,2024-01-28 02:18:00,Medium,Application,Support_Team,1,1,155
2713,2024-04-07 07:51:00,2024-04-07 08:50:00,Medium,Security,Infra_Team,0,0,59
2714,2024-02-03 03:17:00,2024-02-03 06:05:00,Medium,Access,Infra_Team,1,0,168
2715,2024-02-29 02:59:00,2024-02-29 22:12:00,Low,Database,App_Team,1,0,1153
2716,2024-01-21 14:20:00,2024-01-21 15:36:00,Medium,Application,Support_Team,1,0,76
2717,2024-06-03 02:45:00,2024-06-03 04:05:00,Low,Application,Security_Team,0,0,80
2718,2024-06-01 01:25:00,2024-06-01 02:58:00,Low,Database,Support_Team,0,2,93
2719,2024-02-18 10:28:00,2024-02-18 20:50:00,Low,Database,DB_Team,1,1,622
2720,2024-05-03 01:06:00,2024-05-03 02:15:00,Medium,Application,DB_Team,1,0,69
2721,2024-02-17 08:43:00,2024-02-18 06:56:00,Low,Application,Infra_Team,1,0,1333
2722,2024-01-10 17:49:00,2024-01-11 00:07:00,Medium,Application,Support_Team,1,2,378
2723,2024-06-26 06:53:00,2024-06-26 07:28:00,Medium,Application,App_Team,0,0,35
2724,2024-01-23 05:05:00,2024-01-23 21:16:00,Low,Database,Security_Team,1,1,971
2725,2024-06-23 22:39:00,2024-06-24 00:50:00,Low,Application,DB_Team,0,1,131
2726,2024-04-05 22:27:00,2024-04-05 23:31:00,Low,Application,DB_Team,0,0,64
2727,2024-03-13 07:12:00,2024-03-13 09:29:00,Low,Application,DB_Team,0,0,137
2728,2024-03-23 00:35:00,2024-03-23 00:41:00,Medium,Security,Infra_Team,0,0,6
2729,2024-03-03 10:06:00,2024-03-03 19:40:00,Low,Network,App_Team,0,0,574
2730,2024-02-07 07:26:00,2024-02-07 09:36:00,High,Application,Support_Team,1,1,130
2731,2024-02-21 23:01:00,2024-02-22 00:33:00,Low,Database,Support_Team,0,1,92
2732,2024-05-29 03:34:00,2024-05-30 23:43:00,Low,Application,Infra_Team,1,1,2649
2733,2024-02-11 02:15:00,2024-02-11 10:13:00,High,Database,Security_Team,1,0,478
2734,2024-03-12 15:14:00,2024-03-12 15:57:00,High,Application,Security_Team,1,0,43
2735,2024-02-16 13:23:00,2024-02-16 14:14:00,High,Application,App_Team,1,1,51
2736,2024-05-29 23:58:00,2024-05-30 09:31:00,Low,Network,App_Team,0,0,573
2737,2024-06-22 03:19:00,2024-06-22 05:25:00,High,Database,Infra_Team,1,0,126
2738,2024-01-04 08:52:00,2024-01-04 14:18:00,Low,Application,App_Team,0,1,326
2739,2024-04-09 19:59:00,2024-04-10 06:30:00,Medium,Application,Infra_Team,1,0,631
2740,2024-05-20 19:35:00,2024-05-21 04:12:00,Medium,Application,Security_Team,1,0,517
2741,2024-02-16 14:10:00,2024-02-16 16:57:00,Low,Application,DB_Team,0,0,167
2742,2024-05-01 18:47:00,2024-05-02 06:55:00,Medium,Network,Support_Team,1,0,728
2743,2024-03-29 00:25:00,2024-03-29 07:12:00,High,Application,Support_Team,1,0,407
2744,2024-05-19 05:15:00,2024-05-19 05:33:00,High,Application,Support_Team,1,0,18
2745,2024-02-21 06:18:00,2024-02-22 18:39:00,Low,Application,Infra_Team,1,0,2181
2746,2024-03-25 16:28:00,2024-03-26 16:46:00,Low,Access,Infra_Team,1,1,1458
2747,2024-04-03 22:30:00,2024-04-03 23:01:00,Medium,Application,Security_Team,0,0,31
2748,2024-02-20 02:56:00,2024-02-20 07:24:00,Low,Network,Support_Team,0,1,268
2749,2024-03-22 14:20:00,2024-03-22 22:18:00,Low,Database,Security_Team,0,1,478
2750,2024-06-12 03:39:00,2024-06-12 07:09:00,Medium,Network,Support_Team,1,0,210
2751,2024-01-29 14:21:00,2024-01-29 17:05:00,Medium,Security,Infra_Team,1,0,164
2752,2024-01-01 19:38:00,2024-01-02 15:29:00,Low,Application,Support_Team,1,0,1191
2753,2024-03-17 08:02:00,2024-03-17 12:29:00,Medium,Network,Support_Team,1,0,267
2754,2024-05-02 21:39:00,2024-05-02 23:32:00,Medium,Application,App_Team,1,0,113
2755,2024-02-08 23:46:00,2024-02-10 08:16:00,Low,Database,Infra_Team,1,0,1950
2756,2024-06-05 01:53:00,2024-06-05 07:02:00,Medium,Application,DB_Team,1,0,309
2757,2024-05-05 22:27:00,2024-05-05 22:30:00,High,Access,DB_Team,0,0,3
2758,2024-03-28 01:43:00,2024-03-28 10:15:00,Low,Network,Support_Team,0,0,512
2759,2024-03-08 18:06:00,2024-03-08 23:26:00,Low,Security,Infra_Team,0,0,320
2760,2024-05-03 21:33:00,2024-05-03 22:50:00,Medium,Application,Security_Team,1,1,77
2761,2024-05-23 23:48:00,2024-05-24 07:20:00,Low,Application,DB_Team,0,0,452
2762,2024-01-12 10:21:00,2024-01-12 10:34:00,Medium,Security,Support_Team,0,0,13
2763,2024-02-07 15:05:00,2024-02-07 19:43:00,Medium,Application,Security_Team,1,0,278
2764,2024-01-22 01:48:00,2024-01-22 03:28:00,Medium,Application,DB_Team,1,1,100
2765,2024-04-06 09:58:00,2024-04-06 12:29:00,Low,Application,Security_Team,0,0,151
2766,2024-06-11 01:15:00,2024-06-11 05:17:00,Low,Application,Security_Team,0,0,242
2767,2024-06-12 18:35:00,2024-06-13 00:48:00,Medium,Database,App_Team,1,0,373
2768,2024-01-06 12:44:00,2024-01-07 09:36:00,Low,Security,Security_Team,1,0,1252
2769,2024-01-04 22:22:00,2024-01-04 22:31:00,High,Application,DB_Team,0,0,9
2770,2024-03-23 07:59:00,2024-03-25 06:55:00,Low,Network,DB_Team,1,0,2816
2771,2024-06-10 13:41:00,2024-06-11 04:31:00,Low,Network,Security_Team,1,0,890
2772,2024-05-31 03:01:00,2024-05-31 07:23:00,Medium,Application,DB_Team,1,0,262
2773,2024-04-11 12:43:00,2024-04-11 22:49:00,Low,Database,Infra_Team,1,2,606
2774,2024-06-03 18:40:00,2024-06-03 19:53:00,High,Application,App_Team,1,1,73
2775,2024-06-17 00:19:00,2024-06-17 01:07:00,Low,Application,Support_Team,0,0,48
2776,2024-06-25 13:09:00,2024-06-25 16:26:00,Low,Database,App_Team,0,0,197
2777,2024-05-21 02:10:00,2024-05-21 09:27:00,Low,Application,Support_Team,0,0,437
2778,2024-06-12 08:53:00,2024-06-12 11:31:00,Medium,Application,Security_Team,1,0,158
2779,2024-05-13 21:38:00,2024-05-14 01:50:00,Medium,Application,DB_Team,1,1,252
2780,2024-04-30 14:54:00,2024-04-30 17:22:00,Medium,Network,App_Team,1,2,148
2781,2024-01-02 15:47:00,2024-01-02 16:15:00,Low,Network,App_Team,0,1,28
2782,2024-01-23 13:31:00,2024-01-25 06:46:00,Low,Application,App_Team,1,1,2475
2783,2024-03-11 12:40:00,2024-03-11 17:11:00,Medium,Access,App_Team,1,0,271
2784,2024-05-10 18:51:00,2024-05-10 19:24:00,High,Security,Infra_Team,1,0,33
2785,2024-06-01 21:05:00,2024-06-02 03:01:00,Medium,Access,Infra_Team,1,0,356
2786,2024-01-12 20:06:00,2024-01-13 04:14:00,Medium,Access,App_Team,1,0,488
2787,2024-02-02 00:03:00,2024-02-02 10:02:00,Low,Application,App_Team,0,0,599
2788,2024-03-25 02:03:00,2024-03-25 08:27:00,Low,Application,Infra_Team,0,1,384
2789,2024-03-26 00:36:00,2024-03-27 04:37:00,Medium,Application,Infra_Team,1,0,1681
2790,2024-06-14 09:43:00,2024-06-14 11:05:00,High,Application,Support_Team,1,0,82
2791,2024-05-01 07:43:00,2024-05-01 08:52:00,High,Application,App_Team,1,1,69
2792,2024-03-19 11:39:00,2024-03-19 15:55:00,High,Database,Support_Team,1,0,256
2793,2024-05-26 08:34:00,2024-05-26 20:57:00,Medium,Network,DB_Team,1,0,743
2794,2024-02-07 04:39:00,2024-02-08 06:59:00,Low,Access,Security_Team,1,0,1580
2795,2024-02-22 08:53:00,2024-02-22 13:24:00,Low,Application,DB_Team,0,0,271
2796,2024-01-21 15:04:00,2024-01-22 08:00:00,Medium,Access,Security_Team,1,0,1016
2797,2024-02-01 21:31:00,2024-02-02 02:43:00,Low,Application,App_Team,0,1,312
2798,2024-05-08 01:02:00,2024-05-08 03:41:00,Low,Application,Security_Team,0,0,159
2799,2024-05-12 10:42:00,2024-05-12 11:40:00,High,Application,DB_Team,1,1,58
2800,2024-06-13 12:34:00,2024-06-13 21:00:00,Low,Network,Support_Team,0,1,506
2801,2024-03-14 15:09:00,2024-03-14 15:52:00,Low,Network,Support_Team,0,0,43
2802,2024-05-25 13:33:00,2024-05-25 14:41:00,High,Security,Support_Team,1,0,68
2803,2024-02-28 03:53:00,2024-02-28 21:34:00,Medium,Database,Infra_Team,1,1,1061
2804,2024-04-29 05:57:00,2024-04-29 11:18:00,Medium,Access,Infra_Team,1,0,321
2805,2024-03-04 11:03:00,2024-03-05 04:03:00,Medium,Database,App_Team,1,1,1020
2806,2024-01-18 20:57:00,2024-01-19 14:49:00,Low,Network,Infra_Team,1,0,1072
2807,2024-04-05 22:17:00,2024-04-06 03:06:00,Medium,Application,DB_Team,1,0,289
2808,2024-06-13 06:37:00,2024-06-13 08:14:00,Low,Network,Support_Team,0,0,97
2809,2024-01-17 15:41:00,2024-01-17 17:33:00,Medium,Security,DB_Team,1,0,112
2810,2024-06-18 14:32:00,2024-06-19 05:55:00,Low,Access,DB_Team,1,0,923
2811,2024-01-05 07:32:00,2024-01-05 18:23:00,Low,Application,Infra_Team,1,0,651
2812,2024-03-12 10:29:00,2024-03-14 04:05:00,Low,Application,Infra_Team,1,0,2496
2813,2024-02-18 23:18:00,2024-02-19 00:05:00,Low,Application,App_Team,0,0,47
2814,2024-02-23 23:05:00,2024-02-24 21:09:00,Low,Application,DB_Team,1,1,1324
2815,2024-05-12 23:05:00,2024-05-13 01:23:00,Medium,Application,App_Team,1,1,138
2816,2024-04-23 02:10:00,2024-04-23 07:54:00,Medium,Access,DB_Team,1,0,344
2817,2024-05-01 10:06:00,2024-05-01 10:36:00,Low,Application,DB_Team,0,0,30
2818,2024-01-16 22:18:00,2024-01-17 00:08:00,Medium,Application,Infra_Team,1,0,110
2819,2024-02-26 20:59:00,2024-02-27 02:55:00,High,Application,Infra_Team,1,0,356
2820,2024-05-23 06:55:00,2024-05-23 16:55:00,Medium,Application,Infra_Team,1,0,600
2821,2024-04-14 05:24:00,2024-04-14 14:40:00,Low,Application,Infra_Team,0,0,556
2822,2024-03-16 09:00:00,2024-03-17 01:18:00,Medium,Network,Security_Team,1,1,978
2823,2024-04-11 14:51:00,2024-04-12 11:41:00,Low,Database,App_Team,1,0,1250
2824,2024-04-21 12:35:00,2024-04-23 06:14:00,Low,Network,App_Team,1,0,2499
2825,2024-01-26 07:00:00,2024-01-26 22:30:00,Medium,Application,Support_Team,1,0,930
2826,2024-06-03 06:23:00,2024-06-03 07:52:00,Low,Application,Security_Team,0,0,89
2827,2024-06-06 15:17:00,2024-06-06 16:54:00,Low,Database,App_Team,0,0,97
2828,2024-02-21 08:41:00,2024-02-21 16:35:00,Low,Network,App_Team,0,0,474
2829,2024-01-11 03:39:00,2024-01-11 03:42:00,Medium,Application,Infra_Team,0,0,3
2830,2024-06-01 08:43:00,2024-06-01 16:49:00,Low,Database,App_Team,0,1,486
2831,2024-02-07 03:00:00,2024-02-07 09:37:00,Low,Application,App_Team,0,0,397
2832,2024-04-10 02:45:00,2024-04-10 04:36:00,High,Database,Security_Team,1,0,111
2833,2024-02-02 02:13:00,2024-02-02 03:16:00,High,Application,App_Team,1,0,63
2834,2024-04-07 08:37:00,2024-04-08 04:54:00,Medium,Application,Infra_Team,1,0,1217
2835,2024-01-29 13:46:00,2024-01-29 19:20:00,Low,Access,Security_Team,0,0,334
2836,2024-06-01 22:42:00,2024-06-02 01:42:00,Low,Security,Security_Team,0,1,180
2837,2024-05-20 20:44:00,2024-05-20 21:44:00,Low,Application,DB_Team,0,0,60
2838,2024-01-25 09:58:00,2024-01-25 09:59:00,High,Database,App_Team,0,0,1
2839,2024-02-20 06:45:00,2024-02-21 02:31:00,Low,Application,App_Team,1,1,1186
2840,2024-04-04 09:51:00,2024-04-04 13:42:00,High,Database,App_Team,1,0,231
2841,2024-03-03 09:15:00,2024-03-03 09:53:00,Low,Application,Security_Team,0,1,38
2842,2024-01-26 11:45:00,2024-01-27 07:00:00,Low,Access,DB_Team,1,0,1155
2843,2024-04-26 09:24:00,2024-04-26 10:59:00,Medium,Application,Infra_Team,1,1,95
2844,2024-01-06 15:50:00,2024-01-08 15:14:00,Low,Application,Infra_Team,1,0,2844
2845,2024-06-04 12:41:00,2024-06-04 15:45:00,Low,Database,Security_Team,0,0,184
2846,2024-02-23 09:22:00,2024-02-23 18:48:00,Medium,Application,App_Team,1,0,566
2847,2024-05-20 03:17:00,2024-05-20 03:41:00,Medium,Application,DB_Team,0,1,24
2848,2024-01-17 18:30:00,2024-01-18 16:08:00,Low,Network,Security_Team,1,0,1298
2849,2024-03-10 08:24:00,2024-03-10 19:27:00,Medium,Network,Security_Team,1,0,663
2850,2024-06-02 11:28:00,2024-06-03 01:22:00,Medium,Access,Support_Team,1,1,834
2851,2024-05-14 15:26:00,2024-05-14 15:54:00,Medium,Application,Infra_Team,0,0,28
2852,2024-06-12 19:04:00,2024-06-13 08:20:00,Low,Access,Support_Team,1,1,796
2853,2024-01-26 12:06:00,2024-01-26 17:42:00,Medium,Application,Infra_Team,1,0,336
2854,2024-02-28 23:23:00,2024-02-29 18:59:00,Low,Application,Infra_Team,1,1,1176
2855,2024-05-12 21:02:00,2024-05-13 01:07:00,Medium,Security,Security_Team,1,0,245
2856,2024-01-30 21:41:00,2024-01-31 07:30:00,Low,Network,Support_Team,0,0,589
2857,2024-02-05 06:52:00,2024-02-05 07:10:00,High,Application,Security_Team,1,0,18
2858,2024-02-13 17:34:00,2024-02-13 20:00:00,Medium,Network,Security_Team,1,0,146
2859,2024-05-30 00:21:00,2024-05-30 10:55:00,Low,Access,Support_Team,1,0,634
2860,2024-04-16 22:38:00,2024-04-17 15:48:00,Low,Application,App_Team,1,0,1030
2861,2024-04-05 21:25:00,2024-04-06 02:53:00,Low,Application,Support_Team,0,0,328
2862,2024-04-26 20:16:00,2024-04-27 13:08:00,Low,Database,Infra_Team,1,1,1012
2863,2024-04-20 01:02:00,2024-04-20 01:48:00,High,Network,Security_Team,1,0,46
2864,2024-02-08 08:27:00,2024-02-08 10:10:00,High,Application,Support_Team,1,0,103
2865,2024-04-05 07:57:00,2024-04-05 13:14:00,Low,Application,Security_Team,0,0,317
2866,2024-02-12 07:59:00,2024-02-12 17:50:00,Low,Application,Infra_Team,0,0,591
2867,2024-03-26 21:32:00,2024-03-27 04:04:00,Low,Application,App_Team,0,0,392
2868,2024-03-13 07:09:00,2024-03-13 07:11:00,Medium,Application,Security_Team,0,0,2
2869,2024-05-06 13:28:00,2024-05-06 17:43:00,High,Security,Security_Team,1,0,255
2870,2024-02-14 06:34:00,2024-02-14 21:17:00,Low,Security,App_Team,1,1,883
2871,2024-05-08 09:34:00,2024-05-08 15:07:00,Low,Network,App_Team,0,0,333
2872,2024-04-15 18:44:00,2024-04-16 07:32:00,Medium,Access,Security_Team,1,1,768
2873,2024-01-18 07:32:00,2024-01-18 08:04:00,Medium,Database,Security_Team,0,0,32
2874,2024-04-21 21:27:00,2024-04-22 00:37:00,Medium,Application,Infra_Team,1,0,190
2875,2024-04-07 07:34:00,2024-04-07 08:10:00,Low,Network,App_Team,0,0,36
2876,2024-05-01 03:59:00,2024-05-01 22:44:00,Low,Network,App_Team,1,0,1125
2877,2024-04-21 05:46:00,2024-04-21 07:55:00,Medium,Application,App_Team,1,0,129
2878,2024-03-17 09:14:00,2024-03-18 08:21:00,Low,Access,Security_Team,1,1,1387
2879,2024-04-15 05:53:00,2024-04-15 07:22:00,Low,Application,Support_Team,0,0,89
2880,2024-02-10 05:33:00,2024-02-11 11:58:00,Low,Network,Security_Team,1,0,1825
2881,2024-05-10 03:10:00,2024-05-10 12:18:00,Low,Application,App_Team,0,0,548
2882,2024-04-04 22:21:00,2024-04-05 01:05:00,Medium,Database,DB_Team,1,1,164
2883,2024-05-26 18:34:00,2024-05-26 19:18:00,Medium,Application,DB_Team,0,0,44
2884,2024-04-08 00:51:00,2024-04-08 10:05:00,Low,Application,App_Team,0,1,554
2885,2024-04-22 23:58:00,2024-04-24 00:24:00,Low,Application,Support_Team,1,1,1466
2886,2024-06-16 16:35:00,2024-06-16 16:48:00,Medium,Application,Support_Team,0,0,13
2887,2024-02-08 17:53:00,2024-02-09 09:31:00,Low,Application,DB_Team,1,0,938
2888,2024-05-29 16:20:00,2024-05-29 19:07:00,Medium,Database,DB_Team,1,0,167
2889,2024-04-21 12:40:00,2024-04-22 04:10:00,Low,Application,DB_Team,1,0,930
2890,2024-05-12 01:54:00,2024-05-12 08:09:00,Low,Application,Support_Team,0,0,375
2891,2024-01-20 16:59:00,2024-01-20 21:39:00,Medium,Application,Support_Team,1,1,280
2892,2024-04-03 05:50:00,2024-04-04 01:37:00,Low,Security,DB_Team,1,0,1187
2893,2024-05-29 20:10:00,2024-05-29 21:47:00,High,Application,Security_Team,1,0,97
2894,2024-03-30 13:14:00,2024-03-30 19:36:00,Low,Network,Infra_Team,0,0,382
2895,2024-02-07 18:37:00,2024-02-08 07:46:00,Low,Application,DB_Team,1,0,789
2896,2024-05-22 17:36:00,2024-05-22 23:43:00,Medium,Application,Infra_Team,1,0,367
2897,2024-03-19 14:04:00,2024-03-20 04:18:00,Medium,Application,Support_Team,1,0,854
2898,2024-03-29 12:07:00,2024-03-29 12:39:00,Medium,Application,App_Team,0,0,32
2899,2024-05-17 07:04:00,2024-05-17 15:32:00,Medium,Application,Infra_Team,1,1,508
2900,2024-03-25 17:13:00,2024-03-26 20:14:00,Low,Application,Security_Team,1,0,1621
2901,2024-02-20 08:02:00,2024-02-20 14:22:00,Low,Application,Security_Team,0,2,380
2902,2024-04-03 07:19:00,2024-04-03 11:14:00,High,Application,Security_Team,1,0,235
2903,2024-02-02 09:06:00,2024-02-02 21:06:00,Medium,Database,App_Team,1,0,720
2904,2024-04-07 08:37:00,2024-04-07 10:58:00,Low,Security,Security_Team,0,0,141
2905,2024-01-17 05:58:00,2024-01-17 09:12:00,Medium,Database,Security_Team,1,0,194
2906,2024-02-24 09:02:00,2024-02-24 11:21:00,Medium,Network,Infra_Team,1,0,139
2907,2024-03-23 09:26:00,2024-03-23 11:32:00,Medium,Application,Infra_Team,1,0,126
2908,2024-06-13 05:36:00,2024-06-13 12:35:00,Low,Application,App_Team,0,0,419
2909,2024-01-01 09:37:00,2024-01-02 02:04:00,Low,Network,Security_Team,1,1,987
2910,2024-03-16 07:15:00,2024-03-16 12:05:00,Low,Application,Infra_Team,0,1,290
2911,2024-03-12 09:42:00,2024-03-12 09:58:00,High,Database,Security_Team,1,0,16
2912,2024-03-24 16:23:00,2024-03-25 02:16:00,Medium,Access,DB_Team,1,0,593
2913,2024-02-23 17:52:00,2024-02-23 18:39:00,Low,Application,DB_Team,0,0,47
2914,2024-02-28 23:47:00,2024-02-29 11:31:00,Medium,Database,Support_Team,1,0,704
2915,2024-03-18 06:53:00,2024-03-18 08:38:00,Medium,Network,Support_Team,1,0,105
2916,2024-04-22 13:03:00,2024-04-22 22:02:00,Low,Application,App_Team,0,0,539
2917,2024-04-02 14:06:00,2024-04-02 17:17:00,Low,Database,Support_Team,0,1,191
2918,2024-06-22 06:03:00,2024-06-22 13:09:00,Medium,Application,Infra_Team,1,0,426
2919,2024-05-05 19:11:00,2024-05-05 20:06:00,High,Access,Infra_Team,1,0,55
2920,2024-01-22 22:53:00,2024-01-23 08:17:00,Low,Network,Security_Team,0,0,564
2921,2024-03-02 19:23:00,2024-03-03 04:45:00,Medium,Access,App_Team,1,0,562
2922,2024-04-27 18:36:00,2024-04-28 08:09:00,Low,Access,Security_Team,1,1,813
